area_id,ref_year,sexid,agegrp,agegrpstart,pop
BA,2022,male,35-39,35,587076
BA,2022,male,40-44,40,566742
BA,2022,male,45-49,45,478657
BA,2022,male,50-54,50,417745
BA,2022,male,55-59,55,362702
BA,2022,male,60-64,60,295898
BA,2022,male,65-69,65,226426
BA,2022,male,70-74,70,167186
BA,2022,male,75-79,75,113729
BA,2022,male,80-84,80,68137
BA,2022,male,85-89,85,33815
BA,2022,male,90+,90,19880
BA,2022,total,0-4,0,1016648
BA,2022,total,5-9,5,1016300
BA,2022,total,10-14,10,1073132
BA,2022,total,15-19,15,1156840
BA,2022,total,20-24,20,1220670
BA,2022,total,25-29,25,1204692
BA,2022,total,30-34,30,1171652
BA,2022,total,35-39,35,1228573
BA,2022,total,40-44,40,1184702
BA,2022,total,45-49,45,1003175
BA,2022,total,50-54,50,879186
BA,2022,total,55-59,55,769240
BA,2022,total,60-64,60,637856
BA,2022,total,65-69,65,500653
BA,2022,total,70-74,70,377966
BA,2022,total,75-79,75,267656
BA,2022,total,80-84,80,172284
BA,2022,total,85-89,85,93873
BA,2022,total,90+,90,61419
Brasil,2020,female,0-4,0,7193522
Brasil,2020,female,5-9,5,7158677
Brasil,2020,female,10-14,10,7241977
Brasil,2020,female,15-19,15,7748661
Brasil,2020,female,20-24,20,8520321
Brasil,2020,female,25-29,25,8501472
Brasil,2020,female,30-34,30,8672472
Brasil,2020,female,35-39,35,8679124
Brasil,2020,female,40-44,40,8028138
Brasil,2020,female,45-49,45,7076085
Brasil,2020,female,50-54,50,6576796
Brasil,2020,female,55-59,55,5951176
Brasil,2020,female,60-64,60,5033165
Brasil,2020,female,65-69,65,4012244
Brasil,2020,female,70-74,70,3009885
Brasil,2020,female,75-79,75,2072284
Brasil,2020,female,80-84,80,1413939
Brasil,2020,female,85-89,85,788078
Brasil,2020,female,90+,90,549987
Brasil,2020,male,0-4,0,7536789
Brasil,2020,male,5-9,5,7491634
Brasil,2020,male,10-14,10,7563501
Brasil,2020,male,15-19,15,8042202
Brasil,2020,male,20-24,20,8712945
Brasil,2020,male,25-29,25,8484394
Brasil,2020,male,30-34,30,8532944
Brasil,2020,male,35-39,35,8347421
Brasil,2020,male,40-44,40,7574836
Brasil,2020,male,45-49,45,6576419
Brasil,2020,male,50-54,50,6041008
Brasil,2020,male,55-59,55,5306101
Brasil,2020,male,60-64,60,4350563
Brasil,2020,male,65-69,65,3337000
Brasil,2020,male,70-74,70,2398778
Brasil,2020,male,75-79,75,1542105
Brasil,2020,male,80-84,80,952619
Brasil,2020,male,85-89,85,471252
Brasil,2020,male,90+,90,265178
Brasil,2020,total,0-4,0,14730311
Brasil,2020,total,5-9,5,14650311
Brasil,2020,total,10-14,10,14805478
Brasil,2020,total,15-19,15,15790863
Brasil,2020,total,20-24,20,17233266
Brasil,2020,total,25-29,25,16985866
Brasil,2020,total,30-34,30,17205416
Brasil,2020,total,35-39,35,17026545
Brasil,2020,total,40-44,40,15602974
Brasil,2020,total,45-49,45,13652504
Brasil,2020,total,50-54,50,12617804
Brasil,2020,total,55-59,55,11257277
Brasil,2020,total,60-64,60,9383728
Brasil,2020,total,65-69,65,7349244
Brasil,2020,total,70-74,70,5408663
Brasil,2020,total,75-79,75,3614389
Brasil,2020,total,80-84,80,2366558
Brasil,2020,total,85-89,85,1259330
Brasil,2020,total,90+,90,815165
Brasil,2021,female,0-4,0,7179982
Brasil,2021,female,5-9,5,7177142
Brasil,2021,female,10-14,10,7162974
Brasil,2021,female,15-19,15,7617127
Brasil,2021,female,20-24,20,8422885
Brasil,2021,female,25-29,25,8502840
Brasil,2021,female,30-34,30,8630132
Brasil,2021,female,35-39,35,8715968
Brasil,2021,female,40-44,40,8186940
Brasil,2021,female,45-49,45,7219386
Brasil,2021,female,50-54,50,6646021
Brasil,2021,female,55-59,55,6065299
Brasil,2021,female,60-64,60,5186796
Brasil,2021,female,65-69,65,4162815
Brasil,2021,female,70-74,70,3142991
Brasil,2021,female,75-79,75,2163783
Brasil,2021,female,80-84,80,1459433
Brasil,2021,female,85-89,85,824584
Brasil,2021,female,90+,90,578698
Brasil,2021,male,0-4,0,7523299
Brasil,2021,male,5-9,5,7512252
Brasil,2021,male,10-14,10,7484190
Brasil,2021,male,15-19,15,7912260
Brasil,2021,male,20-24,20,8634909
Brasil,2021,male,25-29,25,8508378
Brasil,2021,male,30-34,30,8505514
Brasil,2021,male,35-39,35,8407755
Brasil,2021,male,40-44,40,7737477
Brasil,2021,male,45-49,45,6711034
Brasil,2021,male,50-54,50,6105571
Brasil,2021,male,55-59,55,5418069
Brasil,2021,male,60-64,60,4485379
Brasil,2021,male,65-69,65,3460918
Brasil,2021,male,70-74,70,2499910
Brasil,2021,male,75-79,75,1610235
Brasil,2021,male,80-84,80,983758
Brasil,2021,male,85-89,85,493422
Brasil,2021,male,90+,90,277513
Brasil,2021,total,0-4,0,14703281
Brasil,2021,total,5-9,5,14689394
Brasil,2021,total,10-14,10,14647164
Brasil,2021,total,15-19,15,15529387
Brasil,2021,total,20-24,20,17057794
Brasil,2021,total,25-29,25,17011218
Brasil,2021,total,30-34,30,17135646
Brasil,2021,total,35-39,35,17123723
Brasil,2021,total,40-44,40,15924417
Brasil,2021,total,45-49,45,13930420
Brasil,2021,total,50-54,50,12751592
Brasil,2021,total,55-59,55,11483368
Brasil,2021,total,60-64,60,9672175
Brasil,2021,total,65-69,65,7623733
Brasil,2021,total,70-74,70,5642901
Brasil,2021,total,75-79,75,3774018
Brasil,2021,total,80-84,80,2443191
Brasil,2021,total,85-89,85,1318006
Brasil,2021,total,90+,90,856211
Brasil,2022,female,0-4,0,7166137
Brasil,2022,female,5-9,5,7179697
Brasil,2022,female,10-14,10,7126965
Brasil,2022,female,15-19,15,7511038
Brasil,2022,female,20-24,20,8251703
Brasil,2022,female,25-29,25,8528874
Brasil,2022,female,30-34,30,8579691
Brasil,2022,female,35-39,35,8720848
Brasil,2022,female,40-44,40,8331214
Brasil,2022,female,45-49,45,7392473
Brasil,2022,female,50-54,50,6705438
Brasil,2022,female,55-59,55,6168619
Brasil,2022,female,60-64,60,5338620
Brasil,2022,female,65-69,65,4314753
Brasil,2022,female,70-74,70,3275848
Brasil,2022,female,75-79,75,2270175
Brasil,2022,female,80-84,80,1501065
Brasil,2022,female,85-89,85,866553
Brasil,2022,female,90+,90,608342
Brasil,2022,male,0-4,0,7509386
Brasil,2022,male,5-9,5,7516076
Brasil,2022,male,10-14,10,7449226
Brasil,2022,male,15-19,15,7807878
Brasil,2022,male,20-24,20,8475014
Brasil,2022,male,25-29,25,8563553
Brasil,2022,male,30-34,30,8464499
Brasil,2022,male,35-39,35,8440996
Brasil,2022,male,40-44,40,7888496
Brasil,2022,male,45-49,45,6876531
Brasil,2022,male,50-54,50,6156429
Brasil,2022,male,55-59,55,5523994
Brasil,2022,male,60-64,60,4618536
Brasil,2022,male,65-69,65,3588535
Brasil,2022,male,70-74,70,2600243
Brasil,2022,male,75-79,75,1688895
Brasil,2022,male,80-84,80,1012641
Brasil,2022,male,85-89,85,519178
Brasil,2022,male,90+,90,290381
Brasil,2022,total,0-4,0,14675523
Brasil,2022,total,5-9,5,14695773
Brasil,2022,total,10-14,10,14576191
Brasil,2022,total,15-19,15,15318916
Brasil,2022,total,20-24,20,16726717
Brasil,2022,total,25-29,25,17092427
Brasil,2022,total,30-34,30,17044190
Brasil,2022,total,35-39,35,17161844
Brasil,2022,total,40-44,40,16219710
Brasil,2022,total,45-49,45,14269004
Brasil,2022,total,50-54,50,12861867
Brasil,2022,total,55-59,55,11692613
Brasil,2022,total,60-64,60,9957156
Brasil,2022,total,65-69,65,7903288
Brasil,2022,total,70-74,70,5876091
Brasil,2022,total,75-79,75,3959070
Brasil,2022,total,80-84,80,2513706
Brasil,2022,total,85-89,85,1385731
Brasil,2022,total,90+,90,898723
CE,2020,female,0-4,0,320761
CE,2020,female,5-9,5,314427
CE,2020,female,10-14,10,331805
CE,2020,female,15-19,15,354661
CE,2020,female,20-24,20,408930
CE,2020,female,25-29,25,407259
CE,2020,female,30-34,30,404712
CE,2020,female,35-39,35,373083
CE,2020,female,40-44,40,335363
CE,2020,female,45-49,45,294939
CE,2020,female,50-54,50,275345
CE,2020,female,55-59,55,241247
CE,2020,female,60-64,60,189020
CE,2020,female,65-69,65,153800
CE,2020,female,70-74,70,123445
CE,2020,female,75-79,75,86108
CE,2020,female,80-84,80,62689
CE,2020,female,85-89,85,32344
CE,2020,female,90+,90,21286
CE,2020,male,0-4,0,336102
CE,2020,male,5-9,5,328916
CE,2020,male,10-14,10,346029
CE,2020,male,15-19,15,366157
CE,2020,male,20-24,20,415584
CE,2020,male,25-29,25,396263
CE,2020,male,30-34,30,380147
CE,2020,male,35-39,35,347668
CE,2020,male,40-44,40,307151
CE,2020,male,45-49,45,264473
CE,2020,male,50-54,50,243054
CE,2020,male,55-59,55,210653
CE,2020,male,60-64,60,155310
CE,2020,male,65-69,65,122283
CE,2020,male,70-74,70,97426
CE,2020,male,75-79,75,65254
CE,2020,male,80-84,80,42603
CE,2020,male,85-89,85,19717
CE,2020,male,90+,90,11872
CE,2020,total,0-4,0,656863
CE,2020,total,5-9,5,643343
CE,2020,total,10-14,10,677834
CE,2020,total,15-19,15,720818
CE,2020,total,20-24,20,824514
CE,2020,total,25-29,25,803522
CE,2020,total,30-34,30,784859
CE,2020,total,35-39,35,720751
CE,2020,total,40-44,40,642514
CE,2020,total,45-49,45,559412
CE,2020,total,50-54,50,518399
CE,2020,total,55-59,55,451900
CE,2020,total,60-64,60,344330
CE,2020,total,65-69,65,276083
CE,2020,total,70-74,70,220871
CE,2020,total,75-79,75,151362
CE,2020,total,80-84,80,105292
CE,2020,total,85-89,85,52061
CE,2020,total,90+,90,33158
CE,2021,female,0-4,0,319821
CE,2021,female,5-9,5,314973
CE,2021,female,10-14,10,326121
CE,2021,female,15-19,15,347464
CE,2021,female,20-24,20,399116
CE,2021,female,25-29,25,406950
CE,2021,female,30-34,30,405946
CE,2021,female,35-39,35,379927
CE,2021,female,40-44,40,342758
CE,2021,female,45-49,45,300385
CE,2021,female,50-54,50,278368
CE,2021,female,55-59,55,248354
CE,2021,female,60-64,60,196807
CE,2021,female,65-69,65,157683
CE,2021,female,70-74,70,127177
CE,2021,female,75-79,75,89194
CE,2021,female,80-84,80,63963
CE,2021,female,85-89,85,34089
CE,2021,female,90+,90,21717
CE,2021,male,0-4,0,335157
CE,2021,male,5-9,5,329581
CE,2021,male,10-14,10,340374
CE,2021,male,15-19,15,359310
CE,2021,male,20-24,20,406077
CE,2021,male,25-29,25,398244
CE,2021,male,30-34,30,381765
CE,2021,male,35-39,35,353663
CE,2021,male,40-44,40,314125
CE,2021,male,45-49,45,269570
CE,2021,male,50-54,50,245196
CE,2021,male,55-59,55,216975
CE,2021,male,60-64,60,162732
CE,2021,male,65-69,65,124864
CE,2021,male,70-74,70,99514
CE,2021,male,75-79,75,67484
CE,2021,male,80-84,80,43466
CE,2021,male,85-89,85,20619
CE,2021,male,90+,90,11837
CE,2021,total,0-4,0,654978
CE,2021,total,5-9,5,644554
CE,2021,total,10-14,10,666495
CE,2021,total,15-19,15,706774
CE,2021,total,20-24,20,805193
CE,2021,total,25-29,25,805194
CE,2021,total,30-34,30,787711
CE,2021,total,35-39,35,733590
CE,2021,total,40-44,40,656883
CE,2021,total,45-49,45,569955
CE,2021,total,50-54,50,523564
CE,2021,total,55-59,55,465329
CE,2021,total,60-64,60,359539
CE,2021,total,65-69,65,282547
CE,2021,total,70-74,70,226691
CE,2021,total,75-79,75,156678
CE,2021,total,80-84,80,107429
CE,2021,total,85-89,85,54708
CE,2021,total,90+,90,33554
CE,2022,female,0-4,0,318925
CE,2022,female,5-9,5,315525
CE,2022,female,10-14,10,321338
CE,2022,female,15-19,15,341390
CE,2022,female,20-24,20,386413
CE,2022,female,25-29,25,407547
CE,2022,female,30-34,30,405424
CE,2022,female,35-39,35,386809
CE,2022,female,40-44,40,349699
CE,2022,female,45-49,45,307246
CE,2022,female,50-54,50,280456
CE,2022,female,55-59,55,254573
CE,2022,female,60-64,60,205719
CE,2022,female,65-69,65,161690
CE,2022,female,70-74,70,130422
CE,2022,female,75-79,75,93301
CE,2022,female,80-84,80,64494
CE,2022,female,85-89,85,36425
CE,2022,female,90+,90,22107
CE,2022,male,0-4,0,334253
CE,2022,male,5-9,5,330236
CE,2022,male,10-14,10,335606
CE,2022,male,15-19,15,353547
CE,2022,male,20-24,20,393255
CE,2022,male,25-29,25,401175
CE,2022,male,30-34,30,382465
CE,2022,male,35-39,35,359456
CE,2022,male,40-44,40,320684
CE,2022,male,45-49,45,275960
CE,2022,male,50-54,50,246785
CE,2022,male,55-59,55,221936
CE,2022,male,60-64,60,171524
CE,2022,male,65-69,65,127664
CE,2022,male,70-74,70,101149
CE,2022,male,75-79,75,70315
CE,2022,male,80-84,80,43938
CE,2022,male,85-89,85,21858
CE,2022,male,90+,90,11803
CE,2022,total,0-4,0,653178
CE,2022,total,5-9,5,645761
CE,2022,total,10-14,10,656944
CE,2022,total,15-19,15,694937
CE,2022,total,20-24,20,779668
CE,2022,total,25-29,25,808722
CE,2022,total,30-34,30,787889
CE,2022,total,35-39,35,746265
CE,2022,total,40-44,40,670383
CE,2022,total,45-49,45,583206
CE,2022,total,50-54,50,527241
CE,2022,total,55-59,55,476509
CE,2022,total,60-64,60,377243
CE,2022,total,65-69,65,289354
CE,2022,total,70-74,70,231571
CE,2022,total,75-79,75,163616
CE,2022,total,80-84,80,108432
CE,2022,total,85-89,85,58283
CE,2022,total,90+,90,33910
Centro-Oeste,2020,female,0-4,0,597833
Centro-Oeste,2020,female,5-9,5,583812
Centro-Oeste,2020,female,10-14,10,574035
Centro-Oeste,2020,female,15-19,15,606624
Centro-Oeste,2020,female,20-24,20,661443
Centro-Oeste,2020,female,25-29,25,683069
Centro-Oeste,2020,female,30-34,30,694909
Centro-Oeste,2020,female,35-39,35,698110
Centro-Oeste,2020,female,40-44,40,652673
Centro-Oeste,2020,female,45-49,45,569012
Centro-Oeste,2020,female,50-54,50,507804
Centro-Oeste,2020,female,55-59,55,435353
Centro-Oeste,2020,female,60-64,60,346738
Centro-Oeste,2020,female,65-69,65,263912
Centro-Oeste,2020,female,70-74,70,187082
Centro-Oeste,2020,female,75-79,75,124299
Centro-Oeste,2020,female,80-84,80,79347
Centro-Oeste,2020,female,85-89,85,40000
Centro-Oeste,2020,female,90+,90,22814
Centro-Oeste,2020,male,0-4,0,625729
Centro-Oeste,2020,male,5-9,5,609999
Centro-Oeste,2020,male,10-14,10,598719
Centro-Oeste,2020,male,15-19,15,628978
Centro-Oeste,2020,male,20-24,20,677360
Centro-Oeste,2020,male,25-29,25,686274
Centro-Oeste,2020,male,30-34,30,700370
Centro-Oeste,2020,male,35-39,35,683109
Centro-Oeste,2020,male,40-44,40,624948
Centro-Oeste,2020,male,45-49,45,540098
Centro-Oeste,2020,male,50-54,50,480102
Centro-Oeste,2020,male,55-59,55,402563
Centro-Oeste,2020,male,60-64,60,313214
Centro-Oeste,2020,male,65-69,65,231993
Centro-Oeste,2020,male,70-74,70,160510
Centro-Oeste,2020,male,75-79,75,103271
Centro-Oeste,2020,male,80-84,80,62930
Centro-Oeste,2020,male,85-89,85,29722
Centro-Oeste,2020,male,90+,90,15545
Centro-Oeste,2020,total,0-4,0,1223562
Centro-Oeste,2020,total,5-9,5,1193811
Centro-Oeste,2020,total,10-14,10,1172754
Centro-Oeste,2020,total,15-19,15,1235602
Centro-Oeste,2020,total,20-24,20,1338803
Centro-Oeste,2020,total,25-29,25,1369343
Centro-Oeste,2020,total,30-34,30,1395279
Centro-Oeste,2020,total,35-39,35,1381219
Centro-Oeste,2020,total,40-44,40,1277621
Centro-Oeste,2020,total,45-49,45,1109110
Centro-Oeste,2020,total,50-54,50,987906
Centro-Oeste,2020,total,55-59,55,837916
Centro-Oeste,2020,total,60-64,60,659952
Centro-Oeste,2020,total,65-69,65,495905
Centro-Oeste,2020,total,70-74,70,347592
Centro-Oeste,2020,total,75-79,75,227570
Centro-Oeste,2020,total,80-84,80,142277
Centro-Oeste,2020,total,85-89,85,69722
Centro-Oeste,2020,total,90+,90,38359
Centro-Oeste,2021,female,0-4,0,599031
Centro-Oeste,2021,female,5-9,5,591147
Centro-Oeste,2021,female,10-14,10,570363
Centro-Oeste,2021,female,15-19,15,605205
Centro-Oeste,2021,female,20-24,20,654681
Centro-Oeste,2021,female,25-29,25,683777
Centro-Oeste,2021,female,30-34,30,694909
Centro-Oeste,2021,female,35-39,35,701245
Centro-Oeste,2021,female,40-44,40,665620
Centro-Oeste,2021,female,45-49,45,584003
Centro-Oeste,2021,female,50-54,50,518620
Centro-Oeste,2021,female,55-59,55,449199
Centro-Oeste,2021,female,60-64,60,361704
Centro-Oeste,2021,female,65-69,65,276424
Centro-Oeste,2021,female,70-74,70,197367
Centro-Oeste,2021,female,75-79,75,130634
Centro-Oeste,2021,female,80-84,80,83024
Centro-Oeste,2021,female,85-89,85,42682
Centro-Oeste,2021,female,90+,90,24246
Centro-Oeste,2021,male,0-4,0,627014
Centro-Oeste,2021,male,5-9,5,617713
Centro-Oeste,2021,male,10-14,10,594787
Centro-Oeste,2021,male,15-19,15,627638
Centro-Oeste,2021,male,20-24,20,672465
Centro-Oeste,2021,male,25-29,25,687940
Centro-Oeste,2021,male,30-34,30,701265
Centro-Oeste,2021,male,35-39,35,689904
Centro-Oeste,2021,male,40-44,40,638645
Centro-Oeste,2021,male,45-49,45,553703
Centro-Oeste,2021,male,50-54,50,489710
Centro-Oeste,2021,male,55-59,55,415511
Centro-Oeste,2021,male,60-64,60,326145
Centro-Oeste,2021,male,65-69,65,242234
Centro-Oeste,2021,male,70-74,70,168116
Centro-Oeste,2021,male,75-79,75,107600
Centro-Oeste,2021,male,80-84,80,65232
Centro-Oeste,2021,male,85-89,85,31456
Centro-Oeste,2021,male,90+,90,16377
Centro-Oeste,2021,total,0-4,0,1226045
Centro-Oeste,2021,total,5-9,5,1208860
Centro-Oeste,2021,total,10-14,10,1165150
Centro-Oeste,2021,total,15-19,15,1232843
Centro-Oeste,2021,total,20-24,20,1327146
Centro-Oeste,2021,total,25-29,25,1371717
Centro-Oeste,2021,total,30-34,30,1396174
Centro-Oeste,2021,total,35-39,35,1391149
Centro-Oeste,2021,total,40-44,40,1304265
Centro-Oeste,2021,total,45-49,45,1137706
Centro-Oeste,2021,total,50-54,50,1008330
Centro-Oeste,2021,total,55-59,55,864710
Centro-Oeste,2021,total,60-64,60,687849
Centro-Oeste,2021,total,65-69,65,518658
Centro-Oeste,2021,total,70-74,70,365483
Centro-Oeste,2021,total,75-79,75,238234
Centro-Oeste,2021,total,80-84,80,148256
Centro-Oeste,2021,total,85-89,85,74138
Centro-Oeste,2021,total,90+,90,40623
Centro-Oeste,2022,female,0-4,0,600147
Centro-Oeste,2022,female,5-9,5,596904
Centro-Oeste,2022,female,10-14,10,571552
Centro-Oeste,2022,female,15-19,15,601187
Centro-Oeste,2022,female,20-24,20,646339
Centro-Oeste,2022,female,25-29,25,684915
Centro-Oeste,2022,female,30-34,30,694864
Centro-Oeste,2022,female,35-39,35,702044
Centro-Oeste,2022,female,40-44,40,676871
Centro-Oeste,2022,female,45-49,45,600846
Centro-Oeste,2022,female,50-54,50,528640
Centro-Oeste,2022,female,55-59,55,462324
Centro-Oeste,2022,female,60-64,60,377112
Centro-Oeste,2022,female,65-69,65,289085
Centro-Oeste,2022,female,70-74,70,208055
Centro-Oeste,2022,female,75-79,75,137737
Centro-Oeste,2022,female,80-84,80,86547
Centro-Oeste,2022,female,85-89,85,45669
Centro-Oeste,2022,female,90+,90,25811
Centro-Oeste,2022,male,0-4,0,628215
Centro-Oeste,2022,male,5-9,5,623781
Centro-Oeste,2022,male,10-14,10,595955
Centro-Oeste,2022,male,15-19,15,623526
Centro-Oeste,2022,male,20-24,20,665202
Centro-Oeste,2022,male,25-29,25,691438
Centro-Oeste,2022,male,30-34,30,700428
Centro-Oeste,2022,male,35-39,35,695102
Centro-Oeste,2022,male,40-44,40,651140
Centro-Oeste,2022,male,45-49,45,569265
Centro-Oeste,2022,male,50-54,50,498195
Centro-Oeste,2022,male,55-59,55,428121
Centro-Oeste,2022,male,60-64,60,339455
Centro-Oeste,2022,male,65-69,65,252682
Centro-Oeste,2022,male,70-74,70,176142
Centro-Oeste,2022,male,75-79,75,112465
Centro-Oeste,2022,male,80-84,80,67331
Centro-Oeste,2022,male,85-89,85,33437
Centro-Oeste,2022,male,90+,90,17247
Centro-Oeste,2022,total,0-4,0,1228362
Centro-Oeste,2022,total,5-9,5,1220685
Centro-Oeste,2022,total,10-14,10,1167507
Centro-Oeste,2022,total,15-19,15,1224713
Centro-Oeste,2022,total,20-24,20,1311541
Centro-Oeste,2022,total,25-29,25,1376353
Centro-Oeste,2022,total,30-34,30,1395292
Centro-Oeste,2022,total,35-39,35,1397146
Centro-Oeste,2022,total,40-44,40,1328011
Centro-Oeste,2022,total,45-49,45,1170111
Centro-Oeste,2022,total,50-54,50,1026835
Centro-Oeste,2022,total,55-59,55,890445
Centro-Oeste,2022,total,60-64,60,716567
Centro-Oeste,2022,total,65-69,65,541767
Centro-Oeste,2022,total,70-74,70,384197
Centro-Oeste,2022,total,75-79,75,250202
Centro-Oeste,2022,total,80-84,80,153878
Centro-Oeste,2022,total,85-89,85,79106
Centro-Oeste,2022,total,90+,90,43058
DF,2020,female,0-4,0,100329
DF,2020,female,5-9,5,91892
DF,2020,female,10-14,10,101287
DF,2020,female,15-19,15,118022
DF,2020,female,20-24,20,126328
DF,2020,female,25-29,25,129515
DF,2020,female,30-34,30,136814
DF,2020,female,35-39,35,147312
DF,2020,female,40-44,40,137800
DF,2020,female,45-49,45,114163
DF,2020,female,50-54,50,98898
DF,2020,female,55-59,55,83156
DF,2020,female,60-64,60,65073
DF,2020,female,65-69,65,49890
DF,2020,female,70-74,70,35620
DF,2020,female,75-79,75,22931
DF,2020,female,80-84,80,14999
DF,2020,female,85-89,85,7463
DF,2020,female,90+,90,4279
DF,2020,male,0-4,0,105591
DF,2020,male,5-9,5,97040
DF,2020,male,10-14,10,105726
DF,2020,male,15-19,15,121287
DF,2020,male,20-24,20,126538
DF,2020,male,25-29,25,124501
DF,2020,male,30-34,30,130070
DF,2020,male,35-39,35,132511
DF,2020,male,40-44,40,121276
DF,2020,male,45-49,45,100537
DF,2020,male,50-54,50,86866
DF,2020,male,55-59,55,68866
DF,2020,male,60-64,60,51258
DF,2020,male,65-69,65,37868
DF,2020,male,70-74,70,25562
DF,2020,male,75-79,75,15664
DF,2020,male,80-84,80,9706
DF,2020,male,85-89,85,4105
DF,2020,male,90+,90,1803
DF,2020,total,0-4,0,205920
DF,2020,total,5-9,5,188932
DF,2020,total,10-14,10,207013
DF,2020,total,15-19,15,239309
DF,2020,total,20-24,20,252866
DF,2020,total,25-29,25,254016
DF,2020,total,30-34,30,266884
DF,2020,total,35-39,35,279823
DF,2020,total,40-44,40,259076
DF,2020,total,45-49,45,214700
DF,2020,total,50-54,50,185764
DF,2020,total,55-59,55,152022
DF,2020,total,60-64,60,116331
DF,2020,total,65-69,65,87758
DF,2020,total,70-74,70,61182
DF,2020,total,75-79,75,38595
DF,2020,total,80-84,80,24705
DF,2020,total,85-89,85,11568
DF,2020,total,90+,90,6082
DF,2021,female,0-4,0,100475
DF,2021,female,5-9,5,92954
DF,2021,female,10-14,10,97974
DF,2021,female,15-19,15,117084
DF,2021,female,20-24,20,127130
DF,2021,female,25-29,25,129843
DF,2021,female,30-34,30,135194
DF,2021,female,35-39,35,146505
DF,2021,female,40-44,40,141258
DF,2021,female,45-49,45,118439
DF,2021,female,50-54,50,101463
DF,2021,female,55-59,55,86212
DF,2021,female,60-64,60,68143
DF,2021,female,65-69,65,52326
DF,2021,female,70-74,70,37848
DF,2021,female,75-79,75,24438
DF,2021,female,80-84,80,15813
DF,2021,female,85-89,85,8079
DF,2021,female,90+,90,4569
DF,2021,male,0-4,0,105742
DF,2021,male,5-9,5,98144
DF,2021,male,10-14,10,102450
DF,2021,male,15-19,15,120334
DF,2021,male,20-24,20,128162
DF,2021,male,25-29,25,125402
DF,2021,male,30-34,30,129197
DF,2021,male,35-39,35,132991
DF,2021,male,40-44,40,124502
DF,2021,male,45-49,45,104035
DF,2021,male,50-54,50,89242
DF,2021,male,55-59,55,71979
DF,2021,male,60-64,60,53817
DF,2021,male,65-69,65,39691
DF,2021,male,70-74,70,27147
DF,2021,male,75-79,75,16556
DF,2021,male,80-84,80,10131
DF,2021,male,85-89,85,4480
DF,2021,male,90+,90,1918
DF,2021,total,0-4,0,206217
DF,2021,total,5-9,5,191098
DF,2021,total,10-14,10,200424
DF,2021,total,15-19,15,237418
DF,2021,total,20-24,20,255292
DF,2021,total,25-29,25,255245
DF,2021,total,30-34,30,264391
DF,2021,total,35-39,35,279496
DF,2021,total,40-44,40,265760
DF,2021,total,45-49,45,222474
DF,2021,total,50-54,50,190705
DF,2021,total,55-59,55,158191
DF,2021,total,60-64,60,121960
DF,2021,total,65-69,65,92017
DF,2021,total,70-74,70,64995
DF,2021,total,75-79,75,40994
DF,2021,total,80-84,80,25944
DF,2021,total,85-89,85,12559
DF,2021,total,90+,90,6487
DF,2022,female,0-4,0,100666
DF,2022,female,5-9,5,94043
DF,2022,female,10-14,10,95510
DF,2022,female,15-19,15,115599
DF,2022,female,20-24,20,127346
DF,2022,female,25-29,25,130436
DF,2022,female,30-34,30,133861
DF,2022,female,35-39,35,144741
DF,2022,female,40-44,40,144127
DF,2022,female,45-49,45,123307
DF,2022,female,50-54,50,103888
DF,2022,female,55-59,55,89127
DF,2022,female,60-64,60,71413
DF,2022,female,65-69,65,54762
DF,2022,female,70-74,70,40079
DF,2022,female,75-79,75,26191
DF,2022,female,80-84,80,16547
DF,2022,female,85-89,85,8810
DF,2022,female,90+,90,4877
DF,2022,male,0-4,0,105939
DF,2022,male,5-9,5,99282
DF,2022,male,10-14,10,100006
DF,2022,male,15-19,15,118863
DF,2022,male,20-24,20,128935
DF,2022,male,25-29,25,126911
DF,2022,male,30-34,30,128072
DF,2022,male,35-39,35,132939
DF,2022,male,40-44,40,127351
DF,2022,male,45-49,45,108051
DF,2022,male,50-54,50,91258
DF,2022,male,55-59,55,75164
DF,2022,male,60-64,60,56562
DF,2022,male,65-69,65,41508
DF,2022,male,70-74,70,28795
DF,2022,male,75-79,75,17610
DF,2022,male,80-84,80,10473
DF,2022,male,85-89,85,4928
DF,2022,male,90+,90,2037
DF,2022,total,0-4,0,206605
DF,2022,total,5-9,5,193325
DF,2022,total,10-14,10,195516
DF,2022,total,15-19,15,234462
DF,2022,total,20-24,20,256281
DF,2022,total,25-29,25,257347
DF,2022,total,30-34,30,261933
DF,2022,total,35-39,35,277680
DF,2022,total,40-44,40,271478
DF,2022,total,45-49,45,231358
DF,2022,total,50-54,50,195146
DF,2022,total,55-59,55,164291
DF,2022,total,60-64,60,127975
DF,2022,total,65-69,65,96270
DF,2022,total,70-74,70,68874
DF,2022,total,75-79,75,43801
DF,2022,total,80-84,80,27020
DF,2022,total,85-89,85,13738
DF,2022,total,90+,90,6914
ES,2020,female,0-4,0,140509
ES,2020,female,5-9,5,138812
ES,2020,female,10-14,10,133867
ES,2020,female,15-19,15,143330
ES,2020,female,20-24,20,155809
ES,2020,female,25-29,25,157794
ES,2020,female,30-34,30,168318
ES,2020,female,35-39,35,167709
ES,2020,female,40-44,40,155595
ES,2020,female,45-49,45,134337
ES,2020,female,50-54,50,125801
ES,2020,female,55-59,55,116037
ES,2020,female,60-64,60,100133
ES,2020,female,65-69,65,78423
ES,2020,female,70-74,70,54647
ES,2020,female,75-79,75,38129
ES,2020,female,80-84,80,26663
